Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionBinary,SalaryAgeRatio,TenurePerRole,SatisfactionComposite,PromotionLag,IncomeVsRoleAvg,OvertimeFlag,CareerVelocity,ManagerTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
31,1332,11,2,3,80,3,2,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,0,220.41935483870967,0.8333333333333334,2.5,6,0.9075859705475591,1,0.3333333333333333,0.16666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
31,1062,24,3,3,96,2,2,1,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,0,219.74193548387098,0.9,2.25,9,0.9047966678428175,0,0.2,0.8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
59,326,3,3,3,48,2,2,4,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,0,87.64406779661017,0.16666666666666666,3.5,6,0.7467925389234555,0,0.15384615384615385,0.8333333333333334,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
43,920,3,3,3,96,1,5,4,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,0,459.06976744186045,0.875,3.0,8,1.2311683937743045,0,0.2,0.875,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
49,1098,4,2,1,85,2,5,3,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,0,381.85714285714283,0.0,2.75,1,1.0890089818667974,0,0.21739130434782608,0.0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
36,469,3,3,3,46,3,1,2,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,0,102.55555555555556,0.9090909090909091,2.5,11,1.139515808521973,0,0.08333333333333333,0.6363636363636364,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
48,969,2,2,4,76,4,1,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,0,53.3125,0.0,2.75,1,0.790505315310695,0,0.14285714285714285,0.0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
27,1167,4,2,1,76,3,1,3,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,0,93.22222222222223,0.6,2.25,5,0.776858420923566,0,0.2,0.6,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
29,1329,7,3,3,82,3,2,4,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,0,228.3793103448276,0.0,3.0,5,0.879692943500144,1,0.3333333333333333,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48,715,1,3,4,76,2,5,4,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,0,380.5208333333333,0.0,3.75,1,1.139173794948717,0,0.2,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
29,694,1,3,4,87,2,4,4,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,0,556.0,1.0,3.0,6,1.0056412959076437,0,0.4444444444444444,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,1320,20,3,3,89,4,1,3,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,0,76.02941176470588,0.0,3.0,1,0.7978462527164951,0,0.5,0.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
44,1099,5,3,2,88,3,5,2,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,0,413.9318181818182,0.4090909090909091,2.5,19,1.0600246158270525,0,0.19230769230769232,0.45454545454545453,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
33,536,10,5,4,82,4,3,3,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,0,253.93939393939394,0.8888888888888888,3.5,9,1.2102342827651436,1,0.3,0.8888888888888888,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
19,265,25,3,2,57,4,1,4,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,0,157.57894736842104,0.0,3.25,1,0.9240818880592597,1,1.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
23,373,1,2,4,47,3,1,3,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,0,53.17391304347826,0.0,3.5,1,0.3774723276875333,0,1.0,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
25,599,24,1,3,73,1,1,4,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,1,44.72,0.0,3.5,0,0.42574257425742573,1,1.0,0.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26,583,4,2,3,53,3,1,4,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,0,110.57692307692308,0.625,2.75,6,0.8873531824216339,1,0.125,0.25,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
45,1449,2,3,1,94,1,5,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,1,418.31111111111113,0.4166666666666667,1.75,23,1.0955857556870607,1,0.19230769230769232,0.4583333333333333,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
55,177,8,1,4,37,2,4,2,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,0,246.85454545454544,0.2727272727272727,3.25,18,1.803350610584547,1,0.11764705882352941,0.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
21,251,10,2,1,45,2,1,3,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,1,125.0,1.0,2.0,0,0.8108934946035851,0,0.5,1.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46,168,4,2,4,33,2,5,2,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,0,408.45652173913044,0.36363636363636365,3.0,11,1.093548701848926,0,0.19230769230769232,0.7272727272727273,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
34,131,2,3,3,86,3,2,1,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,0,133.47058823529412,0.6666666666666666,2.75,3,0.6553750805713868,1,0.5,0.6666666666666666,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
51,237,9,3,4,83,3,5,2,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,0,389.15686274509807,0.3448275862068966,2.25,18,1.1551259292988256,1,0.16129032258064516,0.3448275862068966,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
59,1429,18,4,4,67,3,3,4,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,0,178.16949152542372,0.7777777777777778,3.5,4,1.4409597322732666,0,0.12,0.4444444444444444,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
34,135,19,3,3,46,3,2,2,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,0,130.7058823529412,0.7272727272727273,3.0,6,1.372804072387936,0,0.13333333333333333,0.9090909090909091,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
28,791,1,4,4,44,3,1,3,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,0,76.92857142857143,0.5,3.0,4,0.6653960332861418,1,0.2,0.5,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
44,1199,4,2,3,92,4,5,1,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,0,436.1363636363636,0.36,2.5,11,1.1168875186801261,0,0.19230769230769232,0.52,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
34,648,11,3,3,56,2,2,2,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,0,132.05882352941177,0.9,3.25,9,1.0600247889984065,0,0.14285714285714285,0.8,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
35,735,6,1,3,66,3,1,3,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,0,100.17142857142858,0.6666666666666666,3.25,1,1.0821079156766082,1,0.25,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
42,603,7,4,2,78,4,2,2,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,0,56.476190476190474,0.0,2.75,1,0.7321049560709967,1,0.1111111111111111,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
43,531,4,4,4,56,2,3,4,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,0,237.93023255813952,0.3333333333333333,4.0,6,1.4775545282780649,0,0.13043478260869565,0.8095238095238095,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
36,429,2,4,3,53,3,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,0,150.27777777777777,0.875,3.0,11,0.7415898165523566,1,0.1111111111111111,0.75,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,621,15,3,1,73,3,3,4,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,1,181.3181818181818,0.7,3.0,10,1.059669379925132,0,0.3,0.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
28,193,2,3,4,52,2,1,4,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,0,138.10714285714286,1.0,3.25,0,1.1945619594788814,1,0.5,1.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
51,968,6,2,2,40,2,1,3,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,0,55.64705882352941,0.0,2.25,0,0.876691709594276,0,0.125,1.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
30,879,9,2,3,72,3,2,3,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,0,156.5,0.5,3.0,7,0.6435793324793556,1,0.2,0.875,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
29,806,7,3,2,39,3,1,3,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,1,115.13793103448276,1.0,2.25,0,1.0314565251357601,1,0.1,1.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28,640,1,3,4,84,3,1,1,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,0,74.28571428571429,0.6666666666666666,2.25,2,0.6419807371954778,0,0.2,0.6666666666666666,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
25,266,1,3,4,40,3,1,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,0,83.84,1.0,3.0,0,0.6469190505585198,0,0.5,0.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
32,604,8,3,3,56,4,2,4,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,0,194.03125,0.7,3.5,10,0.89669984029699,0,0.2,0.8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
45,364,25,3,2,83,3,5,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,0,401.35555555555555,0.0,2.5,0,1.0511779820157248,0,0.22727272727272727,0.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
39,412,13,4,3,94,2,4,2,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,0,439.05128205128204,0.47368421052631576,3.0,4,0.9965849391537155,1,0.19047619047619047,0.10526315789473684,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
58,848,23,4,1,88,3,1,3,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,0,40.89655172413793,1.0,2.75,0,0.7321049560709967,0,0.5,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
32,1089,7,2,4,79,3,2,3,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,1,152.59375,0.4,2.75,9,1.5084163558664023,0,0.2,0.1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
39,360,23,3,3,93,3,1,1,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,1,100.1025641025641,0.4,2.0,5,1.2049484605822813,0,0.16666666666666666,0.6,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
30,1138,6,3,1,48,2,2,4,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,0,154.23333333333332,0.2222222222222222,2.25,3,1.429334933154586,0,0.2,0.7777777777777778,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
36,325,10,4,4,63,3,3,3,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,0,197.05555555555554,1.0,2.75,6,0.9422530184493464,0,0.3,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
46,991,1,2,4,44,3,1,1,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7,0,74.41304347826087,0.8571428571428571,3.0,2,0.8081213480493419,0,0.1,1.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28,1476,1,3,3,55,1,2,4,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,0,238.35714285714286,0.8888888888888888,2.75,2,2.0616774030416485,0,0.2,0.5555555555555556,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
50,1322,28,3,4,43,3,4,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,0,337.6,0.6666666666666666,2.5,2,1.0527924258819787,1,0.16,0.6666666666666666,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
40,299,25,4,4,57,2,3,2,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,1,227.35,0.8,3.0,4,1.3133497097215054,1,0.3333333333333333,0.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52,1030,5,3,2,64,3,3,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,1,162.42307692307693,0.875,2.25,1,1.2197659608871603,1,0.3,0.875,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
30,634,17,4,2,95,3,3,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,0,397.2,0.1111111111111111,2.5,9,0.6935295295775082,1,0.3333333333333333,0.8888888888888888,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
39,524,18,2,1,32,3,2,3,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,0,116.25641025641026,0.875,2.0,7,0.6215098388629177,0,0.2222222222222222,0.875,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
31,587,2,4,4,57,3,3,3,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,0,317.80645161290323,0.8,2.5,1,1.4228195887592117,1,0.3,0.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
41,256,10,2,3,40,1,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,0,150.02439024390245,0.10526315789473684,2.25,8,0.8883235170988542,0,0.10526315789473684,0.47368421052631576,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
31,1060,1,3,4,54,3,1,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,1,74.25806451612904,0.6666666666666666,2.75,1,0.8766184310738766,1,0.3333333333333333,0.6666666666666666,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
44,935,3,3,1,89,3,1,1,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,1,53.68181818181818,0.6666666666666666,2.25,2,0.7296496892394926,0,0.1,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
42,495,2,1,3,37,3,4,3,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,0,425.26190476190476,0.4,3.0,18,1.0395376743692408,1,0.19047619047619047,0.5,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
55,282,2,2,4,58,1,5,3,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,0,348.8545454545455,0.47368421052631576,3.5,10,1.1167129140654288,0,0.21739130434782608,0.5789473684210527,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
56,206,8,4,4,99,3,5,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,0,352.0892857142857,0.42857142857142855,2.5,0,1.147559729328611,0,0.1388888888888889,1.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
40,458,16,2,3,74,3,1,3,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,0,88.6,0.5,2.75,4,1.0938364099138331,0,0.16666666666666666,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34,943,9,3,4,86,3,3,4,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,0,250.0,0.7777777777777778,3.5,8,1.1290034757287066,0,0.3,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,523,2,3,3,98,3,2,4,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,0,116.525,0.8888888888888888,3.25,1,1.4385924115712123,0,0.2222222222222222,0.8888888888888888,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
41,1018,1,3,3,66,3,2,1,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,0,100.07317073170732,0.3333333333333333,2.75,8,0.592552656585368,0,0.2,0.7777777777777778,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35,482,4,4,3,87,3,2,3,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,0,121.4,0.6666666666666666,2.75,8,1.3114308424728773,1,0.2222222222222222,0.1111111111111111,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
51,770,5,3,3,84,3,4,2,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,0,275.01960784313724,0.2727272727272727,2.5,33,0.816334775247913,1,0.12121212121212122,0.30303030303030304,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
38,1009,2,2,2,31,3,2,1,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0,181.39473684210526,1.0,2.5,6,0.9954826862887989,0,0.18181818181818182,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,507,15,2,3,66,3,2,1,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,0,180.14705882352942,0.8,3.0,1,0.8845686135962415,0,0.2,0.6,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
25,882,19,1,4,67,3,1,4,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,0,146.76,0.6666666666666666,3.25,2,1.133397421600211,0,0.14285714285714285,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
58,601,7,4,3,53,2,3,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,1,172.55172413793105,0.9,2.5,5,1.3718726218218085,1,0.0967741935483871,0.9,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
40,329,1,4,2,88,3,1,2,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,0,59.675,0.5,2.5,4,0.7373724844261934,0,0.14285714285714285,0.75,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
36,607,7,3,1,83,4,2,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,0,128.86111111111111,0.4666666666666667,2.0,9,0.669961436485382,0,0.11764705882352941,0.8666666666666667,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
48,855,4,3,4,54,3,3,4,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,0,164.54166666666666,0.9,3.5,10,1.0826388856063793,0,0.2727272727272727,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
27,1291,11,3,3,98,4,1,4,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,0,93.85185185185185,0.0,3.0,1,0.964965727341965,0,0.2,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
51,1405,11,2,4,82,2,4,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,0,257.6862745098039,0.4,2.5,5,1.8014738205417873,0,0.13793103448275862,0.6,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
18,1124,1,3,4,97,3,1,4,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,0,89.5,0.0,3.75,0,0.49765692183100024,0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
35,817,1,3,4,60,2,2,4,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,0,153.22857142857143,0.7777777777777778,3.25,9,1.6566940234510579,0,0.2,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
